Drug_Name,SMILES,Interacts_with_Receptor,Notes,Molecular_Weight,LogP,H_Bond_Donors,Is_Heavy_Molecule
Tox21_TOX17072,CCCC(CCC)C(=O)[O-],0.0,,143.206,0.9526999999999999,0,False
Tox21_TOX21085,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.0,,361.37300000000005,1.5439999999999998,1,False
Tox21_TOX26236,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,0.0,,258.273,2.998820000000001,0,False
Tox21_TOX21080,CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,0.0,,270.72,1.8518999999999999,1,False
Tox21_TOX27871,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,0.0,,275.39200000000005,3.886400000000002,1,False
Tox21_TOX27870,O=C(c1ccccc1)c1cc(Cl)ccc1O,0.0,,232.666,3.2766000000000015,1,False
Tox21_TOX27873,OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,0.0,,180.156,-3.2197999999999998,5,False
Tox21_TOX27872,Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1,0.0,,240.34599999999998,4.013520000000003,0,False
Tox21_TOX27875,CC(C)C[P+](C)(CC(C)C)CC(C)C,0.0,,217.35699999999997,4.601800000000004,0,False
Tox21_TOX27874,C=C1C[C@]23CC[C@@H]4[C@](C)(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC[C@]4(C)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,0.0,,967.0210000000009,-5.257999999999982,14,True
Tox21_TOX27876,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.0,,483.8700000000006,12.44599999999998,0,False
Tox21_TOX6265,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,0.0,,546.7890000000004,8.806200000000006,0,True
Tox21_TOX6266,O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,0.0,,261.2339999999999,-3.851399999999997,3,False
Tox21_TOX6267,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,0.0,,410.45000000000016,7.182020000000006,0,False
Tox21_TOX6261,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,0.0,,430.90700000000004,4.682900000000004,0,False
Tox21_TOX6262,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,0.0,,297.267,-2.6318999999999972,0,False
Tox21_TOX6268,Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O,0.0,,868.8620000000001,5.2996400000000055,4,True
Tox21_TOX5074,O=C(O)c1ccc(O)cc1O,0.0,,154.12099999999998,0.7959999999999998,3,False
Tox21_TOX5076,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,0.0,,330.208,1.6896,2,False
Tox21_TOX5070,CC1=CC(C)(C)Nc2ccccc21,0.0,,173.25900000000001,3.2940000000000014,1,False
Tox21_TOX5078,Cc1cc(=O)oc2cc(O)cc(O)c12,0.0,,192.17,1.51262,2,False
Tox21_TOX5079,CC(C)CNCC(C)C,0.0,,129.24699999999996,1.888,1,False
Tox21_TOX3187,CNC1(c2ccccc2Cl)CCCCC1=O,0.0,,237.7299999999999,2.897800000000001,1,False
Tox21_TOX26230,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1,0.0,,344.41100000000006,1.5022199999999999,3,False
Tox21_TOX2399,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,0.0,,268.224,3.1036,2,False
Tox21_TOX2394,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,0.0,,284.267,2.8798000000000012,2,False
Tox21_TOX2396,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,0.0,,254.24099999999999,2.8712000000000013,2,False
Tox21_TOX2391,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0.0,,270.24,2.576800000000001,3,False
Tox21_TOX3049,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,1.0,,336.47900000000004,4.136700000000004,0,False
Tox21_TOX3043,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,0.0,,254.28500000000003,3.4011000000000022,1,False
Tox21_TOX3042,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.0,,384.259,3.9643000000000033,1,False
Tox21_TOX3041,NC(=O)OCC(COC(N)=O)c1ccccc1,0.0,,238.24300000000002,0.9607999999999993,2,False
Tox21_TOX3044,CCNC(C)Cc1cccc(C(F)(F)F)c1,0.0,,231.26099999999997,3.2459000000000024,1,False
Tox21_TOX12412,COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1,0.0,,288.347,2.07272,1,False
Tox21_TOX12417,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,0.0,,345.4010000000002,3.8896000000000033,1,False
Tox21_TOX12416,CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,0.0,,253.375,2.3782000000000005,2,False
Tox21_TOX25254,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,1.0,,330.4680000000001,3.695900000000003,1,False
Tox21_TOX25250,CCC1(C)CC(=O)NC(=O)C1,0.0,,155.19699999999997,0.8392999999999999,1,False
Tox21_TOX22579,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,0.0,,383.4670000000001,3.0231000000000012,1,False
Tox21_TOX545,NC(=S)NNC(N)=S,0.0,,150.232,-1.4322,4,False
Tox21_TOX546,NC(=S)C(N)=S,0.0,,120.202,-0.44139999999999974,2,False
Tox21_TOX815,CC1CN1P(=O)(N1CC1C)N1CC1C,0.0,,215.237,1.2067999999999999,0,False
Tox21_TOX540,O=C(Oc1ccccc1)Oc1ccccc1,0.0,,214.21999999999997,3.264400000000002,0,False
Tox21_TOX813,C[Hg]Cl,0.0,,251.078,1.2708,0,False
Tox21_TOX810,S=c1[nH]cnc2[nH]cnc12,0.0,,152.182,1.0154899999999998,2,False
Tox21_TOX811,[Hg+2],0.0,,200.59,-0.0025,0,False
Tox21_TOX548,CCCCCCCCCCCCNC(=N)N,0.0,,227.396,3.39037,3,False
Tox21_TOX818,CN(C)CCN(Cc1cccs1)c1ccccn1,0.0,,261.394,2.7113000000000005,0,False
Tox21_TOX819,COc1nn(CSP(=S)(OC)OC)c(=O)s1,0.0,,302.339,1.5213999999999999,0,False
Tox21_TOX26502,NC1=NCC2c3ccccc3Cc3ccccc3N12,0.0,,249.31699999999998,2.4668,1,False
Tox21_TOX26503,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0,,332.5280000000001,4.985300000000005,1,False
Tox21_TOX26500,O=C([O-])CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(Cl)c1,0.0,,423.9130000000001,1.8602999999999985,3,False
Tox21_TOX26501,O=C(O)Cc1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,0.0,,353.827,2.4881,2,False
Tox21_TOX26506,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0.0,,238.197,0.7035000000000001,1,False
Tox21_TOX26055,COc1ccc(C=CC(=O)OCCC(C)C)cc1,0.0,,248.32199999999995,3.2977000000000025,0,False
Tox21_TOX26504,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,0.0,,347.46200000000016,3.604800000000002,2,False
Tox21_TOX29089,CCn1cc[n+](C)c1C.O=S(=O)([O-])C(F)(F)F,0.0,,274.26399999999995,0.6923199999999999,0,False
Tox21_TOX29086,Clc1ccc2cc3ccccc3cc2c1,0.0,,212.679,4.6464000000000025,0,False
Tox21_TOX29087,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,0.0,,226.02599999999995,2.412700000000001,0,False
Tox21_TOX26508,F/C(COc1ccc2c(c1)[nH]c1ccccc12)=C1/CN2CCC1CC2,0.0,,336.41000000000014,4.649100000000004,1,False
Tox21_TOX26509,CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,0.0,,283.393,2.0644,1,False
Tox21_TOX29082,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC,0.0,,408.7680000000003,6.742000000000007,0,False
Tox21_TOX29083,CCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0,,419.369,2.09032,0,False
Tox21_TOX29080,Brc1c2ccccc2cc2ccccc12,0.0,,257.13000000000005,4.755500000000002,0,False
Tox21_TOX29081,CCO/C=C1\N=C(c2ccccc2)OC1=O,0.0,,217.22400000000002,1.8679,0,False
Tox21_TOX22612,CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,0.0,,387.91100000000006,3.783100000000003,2,False
Tox21_TOX22613,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,0.0,,369.4870000000002,1.2851000000000006,2,False
Tox21_TOX22614,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,0.0,,317.4290000000001,3.238100000000002,0,False
Tox21_TOX22618,Cc1cc(C)cc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)c1,0.0,,273.376,3.085440000000002,0,False
Tox21_TOX29331,CC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,0.0,,263.281,1.2980999999999998,0,False
Tox21_TOX14818,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,0.0,,324.682,2.7345000000000006,0,False
Tox21_TOX14816,CNC(=O)/C=C(\C)OP(=O)(OC)OC,0.0,,223.16499999999996,1.0536999999999999,1,False
Tox21_TOX27673,Cc1occc1SSc1ccoc1C,0.0,,226.322,4.288840000000002,0,False
Tox21_TOX27672,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,0.0,,682.396,5.694320000000004,2,True
Tox21_TOX27670,CC=CC(=O)CC,0.0,,98.145,1.5416,0,False
Tox21_TOX27677,CC1OCCC1=O,0.0,,100.11699999999999,0.36430000000000007,0,False
Tox21_TOX27675,CC1CCCC(=O)C1=O,0.0,,126.15499999999999,0.9446,0,False
Tox21_TOX27674,CC1=C(O)C(=O)OC1C,0.0,,128.12699999999998,0.7637,1,False
Tox21_TOX27679,CCCCCc1ccco1,0.0,,138.20999999999998,3.0123000000000015,0,False
Tox21_TOX27678,c1cnc2c(n1)CCCC2,0.0,,134.182,1.3554,0,False
Tox21_TOX21703,CCCCc1ccc2cccc(S(=O)(=O)[O-])c2c1,0.0,,263.33799999999997,3.086500000000002,0,False
Tox21_TOX21709,Cc1cc(S(=O)(=O)[O-])ccc1/N=N/c1c(O)ccc2ccccc12,0.0,,341.36800000000005,4.173320000000002,1,False
Tox21_TOX21708,Cc1ccc(N=Nc2c(O)ccc(N=Nc3ccc(S(=O)(=O)[O-])cc3)c2O)c(C)c1,0.0,,425.4460000000002,5.449540000000006,2,False
Tox21_TOX117,Nc1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,0.0,,244.20700000000002,-3.1679999999999997,4,False
Tox21_TOX7608,CCNc1nc(Cl)nc(NC(C)(C)C)n1,0.0,,229.715,2.1672000000000002,2,False
Tox21_TOX2800,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,0.0,,295.72900000000004,-0.0608999999999999,2,False
Tox21_TOX2801,Oc1c(Cl)cc(Cl)c2cccnc12,0.0,,214.051,3.2472000000000003,1,False
Tox21_TOX2803,NC(=O)OCC(O)COc1ccc(Cl)cc1,0.0,,245.662,1.1750000000000003,2,False
Tox21_TOX2808,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0.0,,318.8730000000001,4.894400000000004,0,False
Tox21_TOX29085,CCCCCCCCCCCCCCn1cc[n+](C)c1,0.0,,279.49199999999996,5.0137000000000045,0,False
Tox21_TOX5948,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-],0.0,,215.98499999999999,-2.9266,0,False
Tox21_TOX9710,O=P(Cl)(Cl)Cl,0.0,,153.332,2.8109,0,False
Tox21_TOX671,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccccc2)cc1,0.0,,667.8290000000003,6.122800000000007,0,True
Tox21_TOX6074,CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,0.0,,311.592,4.224800000000003,0,False
Tox21_TOX6076,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,1.0,,1701.2060000000006,4.838100000000016,25,True
Tox21_TOX537,CN(C)CCOC(c1ccccc1)c1ccccc1,0.0,,255.36100000000002,3.3542000000000023,0,False
Tox21_TOX5668,COC(=O)c1ccc(C)cc1,0.0,,150.177,1.78162,0,False
Tox21_TOX2941,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,0.0,,294.442,4.415700000000004,0,False
Tox21_TOX2940,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,0.0,,414.52700000000016,3.368500000000002,0,False
Tox21_TOX5662,CC(=O)C=Cc1ccccc1,0.0,,146.189,2.2888,0,False
Tox21_TOX5665,Cc1c[nH]c(=S)[nH]c1=O,0.0,,142.18300000000002,0.74091,2,False
Tox21_TOX2944,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,0.0,,652.8319999999999,7.451600000000009,0,True
Tox21_TOX2947,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,0.0,,352.4710000000001,3.251100000000002,3,False
Tox21_TOX2946,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,0.0,,354.48700000000014,3.0429000000000013,4,False
Tox21_TOX616,CC12CCC(CC1)C(C)(C)O2,0.0,,154.253,2.7441000000000013,0,False
Tox21_TOX9575,C=COCC1CCC(CO)CC1,0.0,,170.25199999999998,1.9452,1,False
Tox21_TOX1769,CC(=O)/C=C/C1=C(C)CCCC1(C)C,0.0,,192.30199999999996,3.6582000000000026,0,False
Tox21_TOX25888,CC(=O)NC1CCSC1=O,0.0,,159.20999999999998,0.15460000000000013,1,False
Tox21_TOX25889,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,0.0,,365.34400000000005,7.003600000000006,1,False
Tox21_TOX9572,CC1COc2ccccc2N1C(=O)C(Cl)Cl,0.0,,260.12,2.6042000000000005,0,False
Tox21_TOX1761,CC(N)CN,0.0,,74.127,-0.7077,2,False
Tox21_TOX1762,CCC(C)O,0.0,,74.12299999999999,0.7771999999999999,1,False
Tox21_TOX25881,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC,0.0,,508.80400000000037,4.256280000000006,10,True
Tox21_TOX1764,CC(O)CN,0.0,,75.111,-0.6741000000000001,2,False
Tox21_TOX25887,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1,0.0,,552.576,-3.1656999999999966,2,True
Tox21_TOX25885,O=c1oc2cc(O)ccc2s1,0.0,,168.17299999999997,1.5601,1,False
Tox21_TOX617,C=CCc1ccc(O)c(OC)c1,0.0,,164.20399999999995,2.1292999999999997,1,False
Tox21_TOX20540,COC(=O)[C@@H](N)CCCN/C(N)=N/[N+](=O)[O-],0.0,,233.228,-1.6370999999999976,3,False
Tox21_TOX20547,CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O,0.0,,253.255,0.7596,0,False
Tox21_TOX28900,Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2,0.0,,455.9710000000002,3.4330200000000026,0,False
Tox21_TOX28901,C[C@H](N[C@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0.0,,348.39900000000017,1.1261000000000003,3,False
Tox21_TOX28903,CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,0.0,,914.1430000000003,5.521200000000009,3,True
Tox21_TOX24939,COc1c(Br)cc(Br)c(C)c1Br,0.0,,358.855,4.291120000000001,0,False
Tox21_TOX28905,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,1.0,,648.8480000000003,6.346400000000008,2,True
Tox21_TOX24289,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,0.0,,335.4730000000002,2.1975999999999996,1,False
Tox21_TOX24288,O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21,0.0,,422.3960000000001,1.3082,4,False
Tox21_TOX24935,CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](OC(C)=O)OC(C)=O,0.0,,603.3100000000002,-1.0248999999999988,2,True
Tox21_TOX28909,CO[C@H]1CC(O[C@H]2C[C@H]([C@H]3O[C@](C)(O)[C@H](C)C[C@@H]3C)O[C@H]2[C@]2(C)CC[C@H]([C@]3(C)CC[C@]4(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H]5O[C@](O)(CC(=O)[O-])[C@@H](C)[C@H](OC)[C@H]5OC)O4)O3)O2)O[C@@H](C)[C@@H]1OC,0.0,,916.1320000000004,2.9822000000000086,3,True
Tox21_TOX24936,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,0.0,,423.37800000000027,-1.640699999999996,0,False
Tox21_TOX24931,C=C(C)C(=O)OCCNC(C)(C)C,0.0,,185.26699999999997,1.4938,1,False
Tox21_TOX24930,NS(=O)(=O)c1ccccc1OC(F)(F)F,0.0,,241.18999999999994,1.2326000000000001,1,False
Tox21_TOX24933,O=C=NCC1CCCC(CN=C=O)C1,0.0,,194.23399999999995,1.4644000000000001,0,False
Tox21_TOX25082,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,0.0,,294.398,3.164600000000002,1,False
Tox21_TOX25081,O=C(O)c1ccccc1O.Oc1cccc2cccnc12,0.0,,283.283,3.030800000000002,3,False
Tox21_TOX25086,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,1.0,,352.36699999999996,3.726200000000003,3,False
Tox21_TOX25084,O=C(O)[C@@H](S)[C@H](S)C(=O)O,0.0,,182.222,-0.2476000000000001,4,False
Tox21_TOX25085,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.0,,407.50500000000017,4.945600000000005,0,False
Tox21_TOX25089,NS(=O)(=O)c1ccc(C(=O)O)cc1,0.0,,201.20299999999997,0.03219999999999995,2,False
Tox21_TOX24728,O=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.0,,488.67100000000033,1.4251999999999998,4,False
Tox21_TOX3546,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0.0,,383.51700000000017,2.8560000000000016,1,False
Tox21_TOX3545,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.O=C([O-])c1cc2ccccc2c(Cc2c(O)c(C(=O)[O-])cc3ccccc23)c1O,0.0,,1151.4209999999996,12.338479999999983,2,True
Tox21_TOX3542,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0.0,,285.391,2.658400000000001,0,False
Tox21_TOX3540,CN(C)C(=O)Oc1ccc[n+](C)c1,1.0,,181.21499999999997,0.5714999999999999,0,False
Tox21_TOX10780,Cc1ncc(CO)c(CO)c1O,0.0,,169.18,0.08021999999999985,3,False
Tox21_TOX3548,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,0.0,,289.74399999999997,0.8788000000000005,3,False
Tox21_TOX3549,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,0.0,,324.4240000000001,3.1732000000000014,1,False
Tox21_TOX29277,Brc1cc2ccccc2c2ccccc12,0.0,,257.13000000000005,4.755500000000002,0,False
Tox21_TOX7032,CC(C)(N)CO,0.0,,89.13799999999999,-0.2840000000000001,2,False
Tox21_TOX7036,CC(C)(CO)CO,0.0,,104.14899999999999,-0.0028000000000000247,2,False
Tox21_TOX7037,O=S1(=O)CCCC1,0.0,,120.173,0.19500000000000006,0,False
Tox21_TOX7034,O=[N+]([O-])C(CO)(CO)CO,0.0,,151.118,-2.0212,3,False
Tox21_TOX7039,OCC(CO)(CO)COCC(CO)(CO)CO,0.0,,254.27899999999994,-3.070399999999999,6,False
Tox21_TOX3722,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],0.0,,284.181,-1.0866999999999987,0,False
Tox21_TOX3723,NC(CO)(CO)CO,0.0,,121.136,-2.3391999999999995,4,False
Tox21_TOX24429,O=C(Cl)c1cc(C(=O)Cl)cc(C(=O)Cl)c1,0.0,,265.479,2.8236000000000008,0,False
Tox21_TOX24428,CO[Si](CCCS)(OC)OC,0.0,,196.344,1.1844,1,False
Tox21_TOX3727,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,0.0,,609.7429999999999,6.701000000000008,2,True
Tox21_TOX3724,O=C(O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,0.0,,392.519,3.769700000000003,1,False
Tox21_TOX3725,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,0.0,,294.351,1.1941999999999997,2,False
Tox21_TOX24423,C[N+](C)=CCl,0.0,,92.549,0.5255999999999998,0,False
Tox21_TOX24421,CC(=O)c1cccnc1,0.0,,121.13899999999997,1.2842,0,False
Tox21_TOX24420,O=S1(=O)OC(c2ccc([O-])cc2)(c2ccc(O)cc2)c2ccccc21,0.0,,353.37500000000006,2.4766000000000004,1,False
Tox21_TOX24427,O=CN1CCOCC1,0.0,,115.132,-0.5250000000000001,0,False
Tox21_TOX24425,COC(=O)CCC(=O)O,0.0,,132.115,0.02419999999999972,1,False
Tox21_TOX24424,NCc1cccnc1,0.0,,108.14399999999998,0.5403,1,False
Tox21_TOX12315,CCCCCCCCn1sc(Cl)c(Cl)c1=O,0.0,,282.23600000000005,4.577100000000004,0,False
Tox21_TOX12316,Cc1cc(O)cc(C)c1Cl,0.0,,156.61199999999997,2.662440000000001,1,False
Tox21_TOX29361,O=[Zr](Cl)Cl,0.0,,178.129,1.2577,0,False
Tox21_TOX3656,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,0.0,,370.587,5.885600000000005,0,False
Tox21_TOX29367,c1ccc2cnncc2c1,0.0,,130.15,1.6297999999999997,0,False
Tox21_TOX29366,COC(=O)c1ccc(CBr)cc1,0.0,,229.07299999999998,2.3681,0,False
Tox21_TOX23814,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,0.0,,313.8280000000001,3.9802000000000026,1,False
Tox21_TOX13402,O=P(O)(OCc1ccccc1)OCc1ccccc1,0.0,,278.244,3.520400000000002,1,False
Tox21_TOX155,S=C=NCc1ccccc1,0.0,,149.218,2.2894000000000005,0,False
Tox21_TOX154,Oc1ccc(Cl)cc1Cc1ccccc1,0.0,,218.68300000000002,3.6364000000000027,1,False
Tox21_TOX153,ClCc1ccccc1,0.0,,126.58599999999996,2.4254000000000007,0,False
Tox21_TOX152,OCc1ccccc1,0.0,,108.13999999999997,1.1789,1,False
Tox21_TOX151,CC(=O)OCc1ccccc1,0.0,,150.177,1.7496999999999998,0,False
Tox21_TOX17248,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1,0.0,,534.7380000000004,3.2264000000000017,4,True
Tox21_TOX3270,CN(C)C(=N)NC(=N)N,0.0,,129.167,-1.034159999999999,4,False
Tox21_TOX419,CCCC[Sn](CCCC)(OC(C)=O)OC(C)=O,0.0,,351.0310000000001,3.155000000000002,0,False
Tox21_TOX5866,C[NH+](C)CCC(c1ccccc1)c1cccc[nH+]1,0.0,,242.36600000000004,1.1671999999999998,1,False
Tox21_TOX5864,CCOc1ccc(N)cc1,0.0,,137.182,1.6675,1,False
Tox21_TOX21550,CC(C)=CCC[C@H](C)CCO,0.0,,156.269,2.751300000000001,1,False
Tox21_TOX5862,CCOc1cccc(N)c1,0.0,,137.182,1.6674999999999998,1,False
Tox21_TOX5861,Nc1ccccc1C(=O)OCCc1ccccc1,1.0,,241.29,2.6683000000000012,1,False
Tox21_TOX6802,CC(C)CC(O)CC(C)C,0.0,,144.25799999999995,2.4395000000000007,1,False
Tox21_TOX24916,C=C(C)C(=O)OCCOP(=O)(O)OCCOC(=O)C(=C)C,0.0,,322.25000000000006,1.3586,1,False
Tox21_TOX26269,c1ccc2c(c1)OCC(CN1CCCCC1)O2,0.0,,233.3109999999999,2.3122999999999996,0,False
Tox21_TOX26268,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,0.0,,383.4700000000002,0.7314000000000015,2,False
Tox21_TOX11492,C=C(C)OC(C)=O,0.0,,100.11699999999999,1.0831,0,False
Tox21_TOX26263,Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,0.0,,402.66300000000024,8.223420000000006,1,False
