Drug_Name,SMILES,Interacts_with_Dexa
Tox21_470,ClCCN(CCCl)CCCl,0.0
Tox21_471,CCCCCCCCCCCCCC/C(O)=N\C(CO)CCCCCCCCCCCCCC,0.0
Tox21_472,O=C(Cl)CCl,0.0
Tox21_473,CC(=O)NO,0.0
Tox21_474,[Fe+3],0.0
Tox21_475,CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3],0.0
Tox21_476,CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC,0.0
Tox21_477,CCBr,0.0
Tox21_478,ClC(Cl)Br,0.0
Tox21_479,OB(O)O,0.0
Tox21_480,O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.0
Tox21_481,COCC(O)CO,0.0
Tox21_482,CC(C)OC(=O)CCCCC(=O)OC(C)C,0.0
Tox21_483,O=C(O)CC(O)C(=O)O,0.0
Tox21_484,C=C(C)C(=O)OCCC[Si](Cl)(Cl)Cl,0.0
Tox21_485,CCCCC(CC)(CO)CO,0.0
Tox21_486,CC(C)OCCO,0.0
Tox21_487,CN(C)CCCN(C)C,0.0
Tox21_488,CC(C)CCO,0.0
Tox21_489,C=C(C)C(=O)OCC(C)C,0.0
Tox21_490,C=C(C)C(=O)OCCCCCCCC(C)C,0.0
Tox21_491,CC(=O)CCl,0.0
Tox21_492,CCCCCCC(=O)OCC,0.0
Tox21_493,CCCC(=O)OCC,0.0
Tox21_494,CCOC(=O)CC,0.0
Tox21_495,C=CC(=O)NC(C)(C)C,0.0
Tox21_496,[Cu+2],0.0
Tox21_497,COC(=O)CCCCC(=O)OC,0.0
Tox21_498,ClCC(Cl)CCl,0.0
Tox21_499,OCCOCCOCCO,0.0
Tox21_500,OCCN(CCO)CCO,0.0
Tox21_501,N#CN,0.0
Tox21_502,C=CCCCCCCC=C,0.0
Tox21_503,CCCC[Sn](CCCC)(CCCC)CCCC,0.0
Tox21_504,Cl[In](Cl)Cl,0.0
Tox21_505,CCCCOC(=O)CO,0.0
Tox21_506,CCCC(=O)[O-],0.0
Tox21_507,CN(C)C(C)(C)CO,0.0
Tox21_508,[As]#[In],0.0
Tox21_509,COS(=O)(=O)[O-],0.0
Tox21_510,COCCOC(=O)CC#N,0.0
Tox21_511,COC(C)=O,0.0
Tox21_512,N#CCCN(CCO)CCO,0.0
Tox21_513,N#CCCCC(C#N)CCC#N,0.0
Tox21_514,CC(O)CC(C)O,0.0
Tox21_515,FCOC(C(F)(F)F)C(F)(F)F,0.0
Tox21_516,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
Tox21_517,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,0.0
Tox21_518,CC(=O)OCC[N+](C)(C)C,0.0
Tox21_519,C=C[Si](OC(C)=O)(OC(C)=O)OC(C)=O,0.0
Tox21_520,COCCOCCOC,0.0
Tox21_521,CCCCNC(=O)OCC#CI,0.0
Tox21_522,NC(=O)NNC(N)=O,0.0
Tox21_523,COC(=O)/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)\C=C/C(=O)O,0.0
Tox21_524,CC(=O)C(=O)[O-],0.0
Tox21_525,COCCCCCCCCOCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,0.0
Tox21_526,O=S(=O)([O-])[O-].[Li+].[Li+],0.0
Tox21_527,CCCCCBr,0.0
Tox21_528,CS(=O)(=O)Cl,0.0
Tox21_529,NC/C=C/C(=O)O,0.0
Tox21_530,COCCOC,0.0
Tox21_531,CCOCCOCC,0.0
Tox21_532,O=C(O)CCC(=O)C(=O)O,0.0
Tox21_533,S=C([S-])NCCNC(=S)[S-],0.0
Tox21_534,C[N+](=O)[O-],0.0
Tox21_535,C[N+]([O-])(CCCl)CCCl,0.0
Tox21_536,CCCCC(CC)CO,0.0
Tox21_537,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
Tox21_538,C=CC(=O)O[Sn](CCCC)(CCCC)CCCC,0.0
Tox21_539,CCCCOCCOCCOCCCC,0.0
Tox21_540,C#CC(C)(C)O,0.0
Tox21_541,CCCCCCCCCCO,0.0
Tox21_542,CCCCCCCCCCCCCO,0.0
Tox21_543,CCCCCCCCO,0.0
Tox21_544,CCOCCOCCO,0.0
Tox21_545,CCCCCCCCCC(C)=O,0.0
Tox21_546,CCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCC,0.0
Tox21_547,CC(=O)O,0.0
Tox21_548,CC(=O)OC(C)=O,0.0
Tox21_549,CC(=O)C(C)O,0.0
Tox21_550,O=P(O)(O)CN(CP(=O)(O)O)CP(=O)(O)O,0.0
Tox21_551,CCC(C)S,0.0
Tox21_552,NCCCNCCCN,0.0
Tox21_553,CCCCCCCCCCCCCCCCCCO,0.0
Tox21_554,C=CCCCCCCCCCCCCCCCC,0.0
Tox21_555,CCCCCCCC/C=C\CCCCCCCCN,0.0
Tox21_556,CCCCCCCCCCCCCCCC(=O)OC,0.0
Tox21_557,COC(=O)CC(=O)OC,0.0
Tox21_558,CCCC(C)C,0.0
Tox21_559,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.0
Tox21_560,CNC(C)CCC=C(C)C,0.0
Tox21_561,O=C(O)C(Cl)(Cl)Cl,0.0
Tox21_562,FC(F)(Cl)C(F)(Cl)Cl,0.0
Tox21_563,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,0.0
Tox21_564,BrC(Br)Br,0.0
Tox21_565,CC/C=C/CCO,0.0
Tox21_566,CC/C=C\CCO,0.0
Tox21_567,COP(=O)(NC(C)=O)SC,0.0
Tox21_568,CC(C)CCCC(=O)O,0.0
Tox21_569,COC(C)(C)CCCC(C)CC=O,0.0
Tox21_570,ClP(Cl)(Cl)(Cl)Cl,0.0
Tox21_571,CCC(Cl)CC(Cl)C(Cl)C(Cl)C(Cl)C(C)Cl,0.0
Tox21_572,C=C[Si](C)(C)O[Si](C)(C)C=C,0.0
Tox21_573,CCCC(C)(COC(N)=O)COC(N)=O,0.0
Tox21_574,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ba+2],0.0
Tox21_575,O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-].O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-],0.0
Tox21_576,CCCC(=O)OC(=O)CCC,0.0
Tox21_577,CC(C)=CCC/C(C)=C\CO,0.0
Tox21_578,CCCCCCC(O)CCCCCCCCCCC(=O)O,0.0
Tox21_579,CCCCOC(=O)/C=C\C(=O)OCCCC,0.0
Tox21_580,CC(C)=CCC/C(C)=C/CO,0.0
Tox21_581,CC(C)=CCCC(C)CCO,0.0
Tox21_582,CCCCCCCC[N+](C)(C)CCCCCCCC,0.0
Tox21_583,CCCCON=O,0.0
Tox21_584,CCCCCCCOC(C)=O,0.0
Tox21_585,OCC(CBr)(CBr)CBr,0.0
Tox21_586,O=C(O)C(Cl)Br,0.0
Tox21_587,O=C(O)C(Cl)(Cl)Br,0.0
Tox21_588,NC(CCC(=O)O)C(=O)O,0.0
Tox21_589,OCCCCCCCl,0.0
Tox21_590,O=C[C@@H](O)[C@H](O)[C@H](O)CO,0.0
Tox21_591,CC(C)=CC(=O)C=C(C)C,0.0
Tox21_592,CC(C)(CCC(=O)O)C(=O)O,0.0
Tox21_593,CC(=O)CCC=C(C)CCC=C(C)C,0.0
Tox21_594,CC(C)(CC(=O)O)C(=O)O,0.0
Tox21_595,CC(=O)C(C)=O,0.0
Tox21_596,C=COCC(C)C,0.0
Tox21_597,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,0.0
Tox21_598,CC(C)=CC=O,0.0
Tox21_599,CC(C)(C#N)C(C)(C)C#N,0.0
Tox21_600,CN(C)CCN(C)C,0.0
Tox21_601,CSSC,0.0
Tox21_602,CC(C)C(C)C,0.0
Tox21_603,CCC(C)(C)C,0.0
Tox21_604,CC(Cl)(Cl)[N+](=O)[O-],0.0
Tox21_605,CCCCCCCCC=O,0.0
Tox21_606,CC(C)C(=O)O,0.0
Tox21_607,O=[N+]([O-])C(Br)Br,0.0
Tox21_608,CCC(C)C(C)=O,0.0
Tox21_609,CC(C)C=O,0.0
Tox21_610,CC(CCC(=O)O)C(=O)O,0.0
Tox21_611,CCCC(C)C(=O)O,0.0
Tox21_612,NCCCNCCSP(=O)(O)O,0.0
Tox21_613,CNC(=S)NN,0.0
Tox21_614,CC(=N\O)/C(C)=N/O,0.0
Tox21_615,CCCCCCCCCCCCBr,0.0
Tox21_616,CC(=O)N[C@@H](C=O)[C@H](O)[C@H](O)[C@@H](O)CO,0.0
Tox21_617,O=S(=O)(O)C(F)(F)F,0.0
Tox21_618,COCCOCCOCCOCCOC,0.0
Tox21_619,CCO[Si](C)(OCC)OCC,0.0
Tox21_620,CCCCC[Si](OCC)(OCC)OCC,0.0
Tox21_621,O=C(O)CCCCCCCCCCC(=O)O,0.0
Tox21_622,CCC(C)NC(N)=O,0.0
Tox21_623,CCSCCCl,0.0
Tox21_624,CCCC[Sn](Cl)(Cl)CCCC,0.0
Tox21_625,C=C(C)C(=O)OCC(CC)CCCC,0.0
Tox21_626,CO[Si](OC)(OC)OC,0.0
Tox21_627,[C-]#N.[Cu+],0.0
Tox21_628,CC(C)(C)C(=O)CCl,0.0
Tox21_629,CCCCC(CC)COP(=O)(O)O,0.0
Tox21_630,CCC(C)(C#N)/N=N/C(C)(C#N)CC,0.0
Tox21_631,CC(S)C(=O)NCC(=O)O,0.0
Tox21_632,C=CCCCCCCCCC(=O)O,0.0
Tox21_633,[Cd+2],0.0
Tox21_634,CCCCNC(N)=O,0.0
Tox21_635,N#CCN(CC#N)CCN(CC#N)CC#N,0.0
Tox21_636,CC(O)C(CO)C(C)O,0.0
Tox21_637,COCCOCCOCCOCCOCCO,0.0
Tox21_638,CC(CC(=O)Cl)CC(C)(C)C,0.0
Tox21_639,CC/C=C\CCCCCCCCCCOC(C)=O,0.0
Tox21_640,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC,0.0
Tox21_641,C=C(C)C(=O)OCC(C)O,0.0
Tox21_642,CCCCCCCCBr,0.0
Tox21_643,CCCCCCCCCCCCO,0.0
Tox21_644,C=CCCCCCCCCCC,0.0
Tox21_645,CCCCCCCCCCCO,0.0
Tox21_646,COCCOCCOCCO,0.0
Tox21_647,CCCCCCCCCCCC,0.0
Tox21_648,C[N+](C)(C)CC(O)CCl,0.0
Tox21_649,C=C(C)C(=O)NCCCN(C)C,0.0
Tox21_650,C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,0.0
Tox21_651,CCCCCCCCC(CCCCCC)C(=O)O,0.0
Tox21_652,CCC(CO)CO,0.0
Tox21_653,CC(CN)CC(C)(C)CCN,0.0
Tox21_654,CC(C)CC(C)(N)C#N,0.0
Tox21_655,CNC(=S)[S-],0.0
Tox21_656,CC(C)COC(=O)CC(C(=O)OCC(C)C)S(=O)(=O)[O-],0.0
Tox21_657,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,0.0
Tox21_658,[SnH2+2],0.0
Tox21_659,COCCO,0.0
Tox21_660,COC(=O)Cl,0.0
Tox21_661,CCCCCCCCCCCCOCCOS(=O)(=O)[O-],0.0
Tox21_662,CCCCCCCCCCCCCCCCCCOCCO,0.0
Tox21_663,CCCCCCCCCCCCCCCC,0.0
Tox21_664,COC(=O)C(C)O,0.0
Tox21_665,CNC(=O)O/N=C/C(C)(C)S(C)(=O)=O,0.0
Tox21_666,C=CC(Cl)CCl,0.0
Tox21_667,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.0
Tox21_668,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.0
Tox21_669,COC(=O)CCCCCCCCC(=O)OC,0.0
Tox21_670,O=[Se]([O-])[O-],0.0
Tox21_671,COC(=O)CCCCCCCC(=O)OC,0.0
Tox21_672,CCOC(=S)[S-],0.0
Tox21_673,CCCCN(CCCC)C(=S)[S-],0.0
Tox21_674,CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)[O-].CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)[O-],0.0
Tox21_675,CCCCCCCCCCCCCCCCBr,0.0
Tox21_676,CC(C)(C)C(=O)CC(=O)C(C)(C)C,0.0
Tox21_677,CCOC(=O)C=CC(=O)O,0.0
Tox21_678,N#CCNCC#N,0.0
Tox21_679,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-],0.0
Tox21_680,OCCCCO,0.0
Tox21_681,CCCC=NO,0.0
Tox21_682,C/C(=N\O)[C@@H](C)NCC(C)(C)CN[C@H](C)/C(C)=N/O,0.0
Tox21_683,CC[S+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
Tox21_684,Cl[Au](Cl)Cl,0.0
Tox21_685,NCCNCCNCCNCCN,0.0
Tox21_686,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,0.0
Tox21_687,O=C[O-],0.0
Tox21_688,CCO[Si](CC)(OCC)OCC,0.0
Tox21_689,CCC=O,0.0
Tox21_690,O=C(O)CC(=O)O,0.0
Tox21_691,CC(=O)C(=O)O,0.0
Tox21_692,CCCCCCCCCCCCCCC(=O)O,0.0
Tox21_693,CCCCC(=O)O,0.0
Tox21_694,O=[N+]([O-])[O-].[Na+],0.0
Tox21_695,O=C(O)CN(CC(=O)O)CC(=O)O,0.0
Tox21_696,N#CCCC(Br)(C#N)CBr,0.0
Tox21_697,CCOP(=O)(OCC)SCCSCC,0.0
Tox21_698,CCCCN,0.0
Tox21_699,N#CCC#N,0.0
Tox21_700,CCNCC,0.0
Tox21_701,CCCCCCCCCC(=O)N(C)C,0.0
Tox21_702,C=CC(=O)[O-].C=CC(=O)[O-].[Zn+2],0.0
Tox21_703,CC(CCO)CCCC(C)(C)O,0.0
Tox21_704,C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C,0.0
Tox21_705,CCCCCl,0.0
Tox21_706,OCCBr,0.0
Tox21_707,CCCCC/C=C\C=C\C(=O)OCC,0.0
Tox21_708,CC(C)CCCO,0.0
Tox21_709,CC/C=C/CCCCCCCCCCOC(C)=O,0.0
Tox21_710,C/C=C/C/C=C\CCCCCCCCOC(C)=O,0.0
Tox21_711,C/C=C/C=C/CCCCCCCO,0.0
Tox21_712,C=CC(=O)OCCCCOC(=O)C=C,0.0
Tox21_713,CCCCCCI,0.0
Tox21_714,CCCCCCCCCCCCCCCBr,0.0
Tox21_715,CCOC(=O)CS,0.0
Tox21_716,CCCOC(=O)C(C)O,0.0
Tox21_717,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,0.0
Tox21_718,CC(C)(C#N)/N=N/C(C)(C)C#N,0.0
Tox21_719,CC/C=C\C#N,0.0
Tox21_720,CC(C)S,0.0
Tox21_721,COP(OC)OC,0.0
Tox21_722,C[Se]CC[C@H](N)C(=O)O,0.0
Tox21_723,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,0.0
Tox21_724,CC/C=C\CC/C=C/CO,0.0
Tox21_725,C=C(C)CCC[C@H](C)CCO,0.0
Tox21_726,CCCC(C)C(=O)OCC,0.0
Tox21_727,CN(C)C(=S)SC(=S)N(C)C,0.0
Tox21_728,CN(C)C(=S)SSC(=S)N(C)C,0.0
Tox21_729,OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO,0.0
Tox21_730,OC[P+](CO)(CO)CO,0.0
Tox21_731,O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],0.0
Tox21_732,CCCC(CC)CCCCCCCN,0.0
Tox21_733,C=C(C)C(=O)OCC,0.0
Tox21_734,CCOS(C)(=O)=O,0.0
Tox21_735,COP(=O)(O)OP(=O)(O)OC,0.0
Tox21_736,CCCCC(CC)COCCCN,0.0
Tox21_737,CCCCC(CC)COCCC#N,0.0
Tox21_738,C[Si](C)(C)O[Si](C)(C)C,0.0
Tox21_739,C=C(C)CC(C)(C)C,0.0
Tox21_740,CC(C)=CC(C)(C)C,0.0
Tox21_741,CCC(C=O)CC,0.0
Tox21_742,OCC(Br)=C(Br)CO,0.0
Tox21_743,BrC/C=C/CBr,0.0
Tox21_744,N#CC(Br)Br,0.0
Tox21_745,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCC[Si](OC)(OC)OC,0.0
Tox21_746,C=C(C#N)CCC#N,0.0
Tox21_747,CCCCOCCOCCOCCOCCO,0.0
Tox21_748,O=S(=O)([O-])CCO,0.0
Tox21_749,C=CCOCC(O)CS(=O)(=O)[O-],0.0
Tox21_750,C=C(C)C(=O)O,0.0
Tox21_751,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
Tox21_752,C=CC(C)CCCC(C)(C)O,0.0
Tox21_753,COC(=O)CCC(=O)OC,0.0
Tox21_754,COP(=O)(O)OC,0.0
Tox21_755,CNC(=O)NC,0.0
Tox21_756,Cl[Dy](Cl)Cl,0.0
Tox21_757,CS(=O)(=O)OCCCCOS(C)(=O)=O,0.0
Tox21_758,CCCSSCCC,0.0
Tox21_759,CC(C)C[C@H](CN)CC(=O)O,0.0
Tox21_760,NCCC(O)(P(=O)(O)O)P(=O)(O)O,0.0
Tox21_761,NCCCN(CCO)CCO,0.0
Tox21_762,N#CC(Cl)(Cl)Cl,0.0
Tox21_763,NC(=O)C(Cl)(Cl)Cl,0.0
Tox21_764,CC(=O)C(Cl)(Cl)Cl,0.0
Tox21_765,CCOCCOC(C)=O,0.0
Tox21_766,CCCCCCBr,0.0
Tox21_767,CCNCCO,0.0
Tox21_768,FB(F)F,0.0
Tox21_769,CCCCOCCCC,0.0
Tox21_770,CCCCC(CC)CNCC(CC)CCCC,0.0
Tox21_771,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([O-])C(F)(F)F,0.0
Tox21_772,CN(C)N=O,0.0
Tox21_773,CCN(CC)N=O,0.0
Tox21_774,CCC(Cl)CCC(Cl)C(Cl)CC(Cl)C(Cl)C(Cl)CCl,0.0
Tox21_775,OC(O)C(Cl)(Cl)Cl,0.0
Tox21_776,CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,0.0
Tox21_777,CCC(C)(CCCC(C)C)OC(C)=O,0.0
Tox21_778,CC/C=C\CCOC(C)=O,0.0
Tox21_779,CC(C)=CCC/C(C)=C/C=C\C(C)=C\C=C\C(C)=C\C=C/C=C(C)/C=C/C=C(C)/C=C\C=C(/C)CCC=C(C)C,0.0
Tox21_780,CCC(O)C(C)(C)C,0.0
Tox21_781,CCC(C)(C)C(=O)O,0.0
Tox21_782,ClC(Cl)=C(Cl)Cl,0.0
Tox21_783,ClC(Cl)C(Cl)Cl,0.0
Tox21_784,ClCC(Cl)(Cl)Cl,0.0
Tox21_785,O=C=NCCCCCCN=C=O,0.0
Tox21_786,CCOC(=O)C(C)O,0.0
Tox21_787,OCCSCSCCO,0.0
Tox21_788,CC(=O)[O-].[Na+],0.0
Tox21_789,CC(=O)[O-].[K+],0.0
Tox21_790,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,0.0
Tox21_791,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,0.0
Tox21_792,O=C(Cl)C(Cl)Cl,0.0
Tox21_793,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC,0.0
Tox21_794,CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C,0.0
Tox21_795,CN(C)CCC#N,0.0
Tox21_796,CO[Si](CCCNCCN)(OC)OC,0.0
Tox21_797,CC(C)=CCCC(C)=CC(=O)O,0.0
Tox21_798,CCCCO[PH](=O)OCCCC,0.0
Tox21_799,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,0.0
Tox21_800,CC(C)(C)C(=O)NCCCC(=O)O,0.0
Tox21_801,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,0.0
Tox21_802,C/C=C(\C)C(=O)OCC/C=C\CC,0.0
Tox21_803,CC/C=C\CCOC(=O)CCCCC,0.0
Tox21_804,CCCCCCCCCCCCN(CCO)CCO,0.0
Tox21_805,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,0.0
Tox21_806,CC(CCO)CC(C)(C)C,0.0
Tox21_807,CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.0
Tox21_808,C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,0.0
Tox21_809,CCSC(=O)N(CC)CC,0.0
Tox21_810,CCCCC(CC)COCCO,0.0
Tox21_811,COCCCOCCCOC,0.0
Tox21_812,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)[O-],0.0
Tox21_813,O=N[O-],0.0
Tox21_814,CCCCCCCCCC(=O)N[O-],0.0
Tox21_815,ClCCBr,0.0
Tox21_816,COC(=O)C(C)(C)C,0.0
Tox21_817,CC(Br)C(=O)O,0.0
Tox21_818,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,0.0
Tox21_819,CCCCCCCCCCC(=O)O,0.0
Tox21_820,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0.0
Tox21_821,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,0.0
Tox21_822,S=C([S-])NCCNC(=S)[S-].[Mn+2],0.0
Tox21_823,OC[C@@H](O)C(O)[C@H](O)CO,0.0
Tox21_824,C=C(C)C(=O)NCCC[N+](C)(C)C,0.0
Tox21_825,NNC(N)=O,0.0
Tox21_826,OCCCCCCCCCCCCBr,0.0
Tox21_827,COS(=O)(=O)C(F)(F)F,0.0
Tox21_828,CC(COCCO)OCCO,0.0
Tox21_829,N#CCC(=O)NN,0.0
Tox21_830,OCC#CCO,0.0
Tox21_831,O=C(O)C(Br)CBr,0.0
Tox21_832,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
Tox21_833,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-],0.0
Tox21_834,CCCCCCCCS(=O)(=O)[O-],0.0
Tox21_835,O=C([O-])CS,0.0
Tox21_836,CC(C)OB(OC(C)C)OC(C)C,0.0
Tox21_837,CC(C)CCCCCOC(=O)CS,0.0
Tox21_838,CCC(O)OCC(C)OC(O)CC,0.0
Tox21_839,C=CC(=O)OCCC(=O)O,0.0
Tox21_840,CCC(C)(CCC(C)C)C(=O)[O-].CCC(C)(CCC(C)C)C(=O)[O-].[Zn+2],0.0
Tox21_841,O=S(=O)([O-])SSS(=O)(=O)[O-],0.0
Tox21_842,CCCCCCCCCCCC(=O)OCC,0.0
Tox21_843,CCCCOC(=O)C(C)CC,0.0
Tox21_844,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.0
Tox21_845,C=C(C)C(=O)OCCC(C)OC(=O)C(=C)C,0.0
Tox21_846,BrCC(Br)(Br)Br,0.0
Tox21_847,BrC(Br)C(Br)Br,0.0
Tox21_848,C=CC(=C)CCC=C(C)C,0.0
Tox21_849,CS(C)=O,0.0
Tox21_850,CO,0.0
Tox21_851,CCCO,0.0
Tox21_852,CNC(=O)OCC[N+](C)(C)C,0.0
Tox21_853,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,0.0
Tox21_854,CCCCCCCCN(C)C,0.0
Tox21_855,CCCCCCCCCCCC(=O)N(C)CC(=O)[O-],0.0
Tox21_856,CCC(C)CO,0.0
Tox21_857,CCCCCC/C=C\CCCCCCCC(=O)O,0.0
Tox21_858,CC(=O)CC(=O)N(C)C,0.0
Tox21_859,CCCCCCCCCCCSCC(=O)O,0.0
Tox21_860,COC(CC(C)CCCC(C)(C)O)OC,0.0
Tox21_861,C=CC(C)(O)CC/C=C(/C)CCC=C(C)C,0.0
Tox21_862,COC(=O)CC(C(C)=O)C(=O)OC,0.0
Tox21_863,C=CC(C)(O)CCC=C(C)C,0.0
Tox21_864,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,0.0
Tox21_865,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,0.0
Tox21_866,COCCC#N,0.0
Tox21_867,O=C(O)CCSSCCC(=O)O,0.0
Tox21_868,CNC(=S)N(C)C,0.0
Tox21_869,CCCOCCC,0.0
Tox21_870,CSC(C)(C)/C=N\O,0.0
Tox21_871,N#CCCCl,0.0
Tox21_872,ClCBr,0.0
Tox21_873,O=C([O-])C(=O)[O-].[Ca+2],0.0
Tox21_874,C=CC(C)(C)C,0.0
Tox21_875,CCCCCCCCCCCCCCCC[N+](C)(C)C,0.0
Tox21_876,Br[Ca]Br,0.0
Tox21_877,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,0.0
Tox21_878,NCCN,0.0
Tox21_879,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
Tox21_880,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],0.0
Tox21_881,CN(C)N,0.0
Tox21_882,CN(C)C=O,0.0
Tox21_883,CN(C)C(=O)Cl,0.0
Tox21_884,C#CC(O)(/C=C\Cl)CC,0.0
Tox21_885,BrCCCCCCBr,0.0
Tox21_886,O=P([O-])(O)C(Cl)(Cl)P(=O)([O-])O,0.0
Tox21_887,CCCCOC(CC)OC(C)COC(O)CC,0.0
Tox21_888,NCCOCCOCCN,0.0
Tox21_889,CCOP(OCC)OCC,0.0
Tox21_890,CC(C)CC(=O)CC(C)CC(C)C,0.0
Tox21_891,C=O,0.0
Tox21_892,CCCCCCCCCC(=O)NO,0.0
Tox21_893,CCC(C)C(N)C(=O)O,0.0
Tox21_894,CCCCCCC(C)(C)S,0.0
Tox21_895,CC(=O)OC/C=C(/C)CCC=C(C)C,0.0
Tox21_896,CCCC(=O)C(C)=O,0.0
Tox21_897,CCC/C=C/CO,0.0
Tox21_898,CCCCCCCCCCCCCCCCC,0.0
Tox21_899,CCC(C)(CCC(C)C)C(=O)[O-].CCC(C)(CCC(C)C)C(=O)[O-],0.0
Tox21_900,CCOC(=O)/C=C(\C)O[Ti](O/C(C)=C/C(=O)OCC)(OC(C)C)OC(C)C,0.0
Tox21_901,O=C(O)CC(C(=O)O)S(=O)(=O)O,0.0
Tox21_902,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC,0.0
Tox21_903,NCCCC(N)(C(=O)O)C(F)F,0.0
Tox21_904,CCCCCCCCCCCCCCC[C@H](O)[C@@H](N)CO,0.0
Tox21_905,CCCCCCC(O)CO,0.0
Tox21_906,C=CC(=O)OCCCCCC,0.0
Tox21_907,CCCSP(=O)(OCC)SCCC,0.0
Tox21_908,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,0.0
Tox21_909,CCC(=O)OC(=O)CC,0.0
Tox21_910,N#C/C(N)=C(/N)C#N,0.0
Tox21_911,NCCCCCCN,0.0
Tox21_912,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,0.0
Tox21_913,CC(CCl)OC(C)CCl,0.0
Tox21_914,OCC(CO)(CBr)CBr,0.0
Tox21_915,ClCCOCCCl,0.0
