Drug_Name,SMILES,Interacts_with_Receptor
Tox21_TOX6076,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,1.0
Tox21_TOX537,CN(C)CCOC(c1ccccc1)c1ccccc1,0.0
Tox21_TOX5668,COC(=O)c1ccc(C)cc1,0.0
Tox21_TOX2941,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,0.0
Tox21_TOX2940,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,0.0
Tox21_TOX5662,CC(=O)C=Cc1ccccc1,0.0
Tox21_TOX5665,Cc1c[nH]c(=S)[nH]c1=O,0.0
Tox21_TOX2944,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,0.0
Tox21_TOX2947,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,0.0
Tox21_TOX2946,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,0.0
Tox21_TOX616,CC12CCC(CC1)C(C)(C)O2,0.0
Tox21_TOX9575,C=COCC1CCC(CO)CC1,0.0
Tox21_TOX1769,CC(=O)/C=C/C1=C(C)CCCC1(C)C,0.0
Tox21_TOX25888,CC(=O)NC1CCSC1=O,0.0
Tox21_TOX25889,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,0.0
Tox21_TOX9572,CC1COc2ccccc2N1C(=O)C(Cl)Cl,0.0
Tox21_TOX1761,CC(N)CN,0.0
Tox21_TOX1762,CCC(C)O,0.0
Tox21_TOX25881,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC,0.0
Tox21_TOX1764,CC(O)CN,0.0
Tox21_TOX25887,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1,0.0
Tox21_TOX25885,O=c1oc2cc(O)ccc2s1,0.0
Tox21_TOX617,C=CCc1ccc(O)c(OC)c1,0.0
Tox21_TOX20540,COC(=O)[C@@H](N)CCCN/C(N)=N/[N+](=O)[O-],0.0
Tox21_TOX20547,CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O,0.0
Tox21_TOX28900,Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2,0.0
Tox21_TOX28901,C[C@H](N[C@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0.0
Tox21_TOX28903,CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,0.0
Tox21_TOX24939,COc1c(Br)cc(Br)c(C)c1Br,0.0
Tox21_TOX28905,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,1.0
Tox21_TOX24289,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,0.0
Tox21_TOX24288,O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21,0.0
Tox21_TOX24935,CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](OC(C)=O)OC(C)=O,0.0
Tox21_TOX28909,CO[C@H]1CC(O[C@H]2C[C@H]([C@H]3O[C@](C)(O)[C@H](C)C[C@@H]3C)O[C@H]2[C@]2(C)CC[C@H]([C@]3(C)CC[C@]4(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H]5O[C@](O)(CC(=O)[O-])[C@@H](C)[C@H](OC)[C@H]5OC)O4)O3)O2)O[C@@H](C)[C@@H]1OC,0.0
Tox21_TOX24936,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,0.0
Tox21_TOX24931,C=C(C)C(=O)OCCNC(C)(C)C,0.0
Tox21_TOX24930,NS(=O)(=O)c1ccccc1OC(F)(F)F,0.0
Tox21_TOX24933,O=C=NCC1CCCC(CN=C=O)C1,0.0
Tox21_TOX25082,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,0.0
Tox21_TOX25081,O=C(O)c1ccccc1O.Oc1cccc2cccnc12,0.0
Tox21_TOX25086,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,1.0
Tox21_TOX25084,O=C(O)[C@@H](S)[C@H](S)C(=O)O,0.0
Tox21_TOX25085,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.0
Tox21_TOX25089,NS(=O)(=O)c1ccc(C(=O)O)cc1,0.0
Tox21_TOX24728,O=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.0
Tox21_TOX3546,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0.0
Tox21_TOX3545,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.O=C([O-])c1cc2ccccc2c(Cc2c(O)c(C(=O)[O-])cc3ccccc23)c1O,0.0
Tox21_TOX3542,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0.0
Tox21_TOX3540,CN(C)C(=O)Oc1ccc[n+](C)c1,1.0
Tox21_TOX10780,Cc1ncc(CO)c(CO)c1O,0.0
Tox21_TOX3548,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,0.0
Tox21_TOX3549,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,0.0
Tox21_TOX29277,Brc1cc2ccccc2c2ccccc12,0.0
Tox21_TOX7032,CC(C)(N)CO,0.0
Tox21_TOX7036,CC(C)(CO)CO,0.0
Tox21_TOX7037,O=S1(=O)CCCC1,0.0
Tox21_TOX7034,O=[N+]([O-])C(CO)(CO)CO,0.0
Tox21_TOX7039,OCC(CO)(CO)COCC(CO)(CO)CO,0.0
Tox21_TOX3722,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],0.0
Tox21_TOX3723,NC(CO)(CO)CO,0.0
Tox21_TOX24429,O=C(Cl)c1cc(C(=O)Cl)cc(C(=O)Cl)c1,0.0
Tox21_TOX24428,CO[Si](CCCS)(OC)OC,0.0
Tox21_TOX3727,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,0.0
Tox21_TOX3724,O=C(O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,0.0
Tox21_TOX3725,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,0.0
Tox21_TOX24423,C[N+](C)=CCl,0.0
Tox21_TOX24421,CC(=O)c1cccnc1,0.0
Tox21_TOX24420,O=S1(=O)OC(c2ccc([O-])cc2)(c2ccc(O)cc2)c2ccccc21,0.0
Tox21_TOX24427,O=CN1CCOCC1,0.0
Tox21_TOX24425,COC(=O)CCC(=O)O,0.0
Tox21_TOX24424,NCc1cccnc1,0.0
Tox21_TOX12315,CCCCCCCCn1sc(Cl)c(Cl)c1=O,0.0
Tox21_TOX12316,Cc1cc(O)cc(C)c1Cl,0.0
Tox21_TOX29361,O=[Zr](Cl)Cl,0.0
Tox21_TOX3656,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,0.0
Tox21_TOX29367,c1ccc2cnncc2c1,0.0
Tox21_TOX29366,COC(=O)c1ccc(CBr)cc1,0.0
Tox21_TOX23814,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,0.0
Tox21_TOX13402,O=P(O)(OCc1ccccc1)OCc1ccccc1,0.0
Tox21_TOX155,S=C=NCc1ccccc1,0.0
Tox21_TOX154,Oc1ccc(Cl)cc1Cc1ccccc1,0.0
Tox21_TOX153,ClCc1ccccc1,0.0
Tox21_TOX152,OCc1ccccc1,0.0
Tox21_TOX151,CC(=O)OCc1ccccc1,0.0
Tox21_TOX17248,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1,0.0
Tox21_TOX3270,CN(C)C(=N)NC(=N)N,0.0
Tox21_TOX419,CCCC[Sn](CCCC)(OC(C)=O)OC(C)=O,0.0
Tox21_TOX5866,C[NH+](C)CCC(c1ccccc1)c1cccc[nH+]1,0.0
Tox21_TOX5864,CCOc1ccc(N)cc1,0.0
Tox21_TOX21550,CC(C)=CCC[C@H](C)CCO,0.0
Tox21_TOX5862,CCOc1cccc(N)c1,0.0
Tox21_TOX5861,Nc1ccccc1C(=O)OCCc1ccccc1,1.0
Tox21_TOX6802,CC(C)CC(O)CC(C)C,0.0
Tox21_TOX24916,C=C(C)C(=O)OCCOP(=O)(O)OCCOC(=O)C(=C)C,0.0
Tox21_TOX26269,c1ccc2c(c1)OCC(CN1CCCCC1)O2,0.0
Tox21_TOX26268,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,0.0
Tox21_TOX11492,C=C(C)OC(C)=O,0.0
Tox21_TOX26263,Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,0.0
Tox21_TOX26262,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,0.0
Tox21_TOX26261,NC(=O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,0.0
Tox21_TOX26260,O=C1CC[C@@H](C(=O)O)N1,0.0
Tox21_TOX26267,CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.0
Tox21_TOX26266,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,0.0
Tox21_TOX26265,CCC(Cc1c(I)cc(I)c(O)c1I)C(=O)O,0.0
Tox21_TOX26264,CCOc1cc(NC(C)=O)ccc1C(=O)OC,0.0
Tox21_TOX24910,CC(O)C#CC(C)O,0.0
Tox21_TOX27242,COc1ccc(N)cc1N,0.0
Tox21_TOX27243,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,0.0
Tox21_TOX27241,O=C1NC(=O)C(=O)C(=O)N1,0.0
Tox21_TOX27246,CC(C)(C)c1cc(/C=C2\SC(=N)NC2=O)cc(C(C)(C)C)c1O,0.0
Tox21_TOX27244,OCCCC1CCCCC1,0.0
Tox21_TOX27248,Cc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1ccncc1)C(=O)N3CC2,0.0
Tox21_TOX27249,CCc1cc(C2=C(C(=O)[O-])N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2,0.0
Tox21_TOX1232,O=S(=O)([O-])c1ccc2c(/N=N\c3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)c(S(=O)(=O)[O-])cc2c1,0.0
Tox21_TOX20732,O=C=Nc1ccc(Cl)cc1,0.0
Tox21_TOX20731,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,0.0
Tox21_TOX20736,CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)CO2,0.0
Tox21_TOX20735,C1CCC2(CCCCO2)OC1,0.0
Tox21_TOX20739,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1NC(=N)C(=O)O,0.0
Tox21_TOX20738,CN(C)CCCN1c2ccccc2CCc2ccccc21,0.0
Tox21_TOX4097,CCCCOCCO,0.0
Tox21_TOX22390,[O-][n+]1ccccc1[S-],0.0
Tox21_TOX4091,CCCN(CCC)C(=O)SCC,0.0
Tox21_TOX22394,O=S(=O)([O-])c1cccc2ccccc12,0.0
Tox21_TOX22399,CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)[O-])CCC[C@]3(C)[C@H]2CC1,0.0
Tox21_TOX894,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,0.0
Tox21_TOX6059,N#CCCC#N,0.0
Tox21_TOX892,Cc1ncc([N+](=O)[O-])n1CCO,0.0
Tox21_TOX28584,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1,0.0
Tox21_TOX25103,C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,1.0
Tox21_TOX1575,CC(Cl)(Cl)C(=O)O,0.0
Tox21_TOX6053,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,0.0
Tox21_TOX1577,O=C(CCl)CCl,0.0
Tox21_TOX1576,CC(=O)C(Cl)Cl,0.0
Tox21_TOX2536,CC(C)(c1ccccc1)c1ccc(O)cc1,0.0
Tox21_TOX28597,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,0.0
Tox21_TOX28596,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,0.0
Tox21_TOX28595,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,0.0
Tox21_TOX24635,C=Cc1ccc(S(=O)(=O)[O-])cc1,0.0
Tox21_TOX28593,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,1.0
Tox21_TOX24633,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.0
Tox21_TOX28591,CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12,0.0
Tox21_TOX24631,CC(=O)CC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,0.0
Tox21_TOX24638,CCO[Si](C)(CCCOCC1CO1)OCC,0.0
Tox21_TOX24639,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Cl,0.0
Tox21_TOX1520,CCCCOCCOCCOCCO,0.0
Tox21_TOX28587,Cc1cccc(Cc2c[nH]cn2)c1C,0.0
Tox21_TOX1863,CCOC(=O)CC(=O)OCC,0.0
Tox21_TOX28739,COc1ccc(CNCC(O)COc2ccc3[nH]c(=O)ccc3c2)cc1OC,0.0
Tox21_TOX28738,COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl,0.0
Tox21_TOX28732,CCNC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0.0
Tox21_TOX28731,CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O,0.0
Tox21_TOX28730,CCOC(=O)Cn1cccc1-c1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)s1,0.0
Tox21_TOX28737,O=C(CCCN1CCN(c2ccc(F)cc2)CC1)NC1c2ccccc2CSc2ccccc21,0.0
Tox21_TOX28736,CC(C)(C)NC[C@H](O)c1ccc(O)cc1Cl,0.0
Tox21_TOX28735,CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C)c1ccccc1,0.0
Tox21_TOX28734,CC(NN)c1ccccc1,0.0
Tox21_TOX27818,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,0.0
Tox21_TOX27817,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,0.0
Tox21_TOX27816,CCN(CC)C(C)C(=O)c1ccccc1,0.0
Tox21_TOX27815,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,0.0
Tox21_TOX5640,Cc1cccc(C(=O)O)c1[N+](=O)[O-],0.0
Tox21_TOX27811,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.O=S(=O)(O)CCS(=O)(=O)O,0.0
Tox21_TOX4810,Clc1ccccn1,0.0
Tox21_TOX6240,CCC(=O)/C=C/C1C(C)=CCCC1(C)C,0.0
Tox21_TOX6241,CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,0.0
Tox21_TOX2008,CCCCCCCCCO,0.0
Tox21_TOX2009,CCCCCCNCCCCCC,0.0
Tox21_TOX5058,CCN(CC)c1ccc(N)cc1,0.0
Tox21_TOX2004,ClCCCCl,0.0
Tox21_TOX2006,CCCCCCOC(C)=O,0.0
Tox21_TOX5055,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,0.0
Tox21_TOX2001,CCOC(C)=O,0.0
Tox21_TOX5050,NCCNCCN,1.0
Tox21_TOX5051,CCOP(=O)(CC)OCC,0.0
Tox21_TOX31,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,0.0
Tox21_TOX32,NC(=O)CCCCC(N)=O,0.0
Tox21_TOX39,CNC(=O)ON=CC(C)(C)SC,0.0
Tox21_TOX38,C=CCOc1ccc(CC(=O)O)cc1Cl,1.0
Tox21_TOX703,NN,0.0
Tox21_TOX700,N[C@@H](Cc1cnc[nH]1)C(=O)O,0.0
Tox21_TOX707,NNc1nc(-c2ccccc2)cs1,0.0
Tox21_TOX704,NNc1nc(-c2ccc(N)cc2)cs1,0.0
Tox21_TOX14456,Cc1ccccc1CO[C@H]1C[C@]2(C(C)C)CC[C@@]1(C)O2,0.0
Tox21_TOX708,NNc1ccc(C(=O)O)cc1,1.0
Tox21_TOX18924,CCCCCCOc1ccccc1C(=O)O,0.0
Tox21_TOX18926,O=C(OCc1ccccc1)C(=O)OCc1ccccc1,0.0
Tox21_TOX2563,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,0.0
Tox21_TOX12431,CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC,0.0
Tox21_TOX12437,O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,0.0
Tox21_TOX28847,CCC(=O)OC1(c2ccccc2)CCN(C)CC1,0.0
Tox21_TOX22559,COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F,0.0
Tox21_TOX6655,CCOc1ccc([N+](=O)[O-])cc1,0.0
Tox21_TOX25300,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,0.0
Tox21_TOX25271,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,0.0
Tox21_TOX12129,CC(C)(c1cc(Br)c(OCC(Br)CBr)c(Br)c1)c1cc(Br)c(OCC(Br)CBr)c(Br)c1,0.0
Tox21_TOX6652,CC(C)c1ccc(C(C)C)cc1,0.0
Tox21_TOX830,COc1c2occc2cc2ccc(=O)oc12,0.0
Tox21_TOX833,COC(C)(C)C,0.0
Tox21_TOX834,COC(N)=O,0.0
Tox21_TOX835,COC(=O)NN,0.0
Tox21_TOX838,Cc1cccc(/N=N/c2ccc(N(C)C)cc2)c1,1.0
Tox21_TOX26076,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0
Tox21_TOX26073,O=C(O)CNC(=O)c1ccccc1,0.0
Tox21_TOX26071,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,0.0
Tox21_TOX29098,CC(C)(C)OC(=O)N1C[C@@H](F)C[C@H]1C(=O)O,0.0
Tox21_TOX26078,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,1.0
Tox21_TOX4875,O=C(OCC1CO1)C1CCCCC1C(=O)OCC1CO1,0.0
Tox21_TOX4873,Oc1nc(O)nc(O)n1,0.0
Tox21_TOX4878,N#CC1(O)CCCCC1,0.0
Tox21_TOX3064,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.0
Tox21_TOX3067,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0.0
Tox21_TOX3061,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1.0
Tox21_TOX8956,CCCCCCCCCCCCCCCCCCOCC(O)CO,1.0
Tox21_TOX3068,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.0
Tox21_TOX7528,CSCCC=O,0.0
Tox21_TOX7529,CC(C)(C)C(=O)Cl,0.0
Tox21_TOX7832,CCCCC(CC)COC(=O)Cl,0.0
Tox21_TOX7525,CCCCC(CC)C(=O)[O-],0.0
Tox21_TOX7527,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,0.0
Tox21_TOX7520,COCN(COC)c1nc(N(COC)COC)nc(N(COC)COC)n1,0.0
Tox21_TOX7521,O=Cc1cccc(Br)c1,0.0
Tox21_TOX7522,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,0.0
Tox21_TOX7835,C/C=C/C=C/C(=O)[O-],0.0
Tox21_TOX14877,Cc1cc(C)nc(Nc2ccccc2)n1,0.0
Tox21_TOX25759,CC(C)C[C@@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,1.0
Tox21_TOX14872,Nc1cnn(-c2ccccc2)c(=O)c1Cl,0.0
Tox21_TOX14871,CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,0.0
Tox21_TOX27659,CCCCCC=CCC(=O)OC,0.0
Tox21_TOX26257,S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,0.0
Tox21_TOX27651,CCCCCCCCC(=O)OCC,0.0
Tox21_TOX27655,CCCCCCCC#N,0.0
Tox21_TOX27654,CCCCCCCCCCCCCC(=O)OCC,0.0
Tox21_TOX27657,CCCCCCC(O)CCOC(C)=O,0.0
Tox21_TOX27656,C=CCCCCCCCCO,0.0
Tox21_TOX27387,CC(=O)NC1(c2cccc(F)c2)CCN(CC[C@@]2(c3ccc(Cl)c(Cl)c3)CN(c3ccccc3)C(=O)CO2)CC1.O=C(O)CCC(=O)O,0.0
Tox21_TOX27385,COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2cn1,0.0
Tox21_TOX27383,O=C([O-])c1ccc2c(c1)nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,0.0
Tox21_TOX27381,CCCOc1sc(C(=O)N2CCC(c3cc(CN)ccc3F)CC2)c(C)c1Br,0.0
Tox21_TOX27389,CCOC(=O)c1ccc([C@H]2CC[C@H](NC[C@H](O)COc3ccc(O)c(NS(C)(=O)=O)c3)CC2)cc1,0.0
Tox21_TOX26388,Nc1nc(N)c(-c2ccccc2)s1,0.0
Tox21_TOX26389,Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O,0.0
Tox21_TOX13307,CCCCCCCCCCCCCCCC[n+]1ccccc1,0.0
Tox21_TOX26384,COc1ccc(C(=O)N2CCN(CC(=O)N3CCOCC3)CC2)cc1,0.0
Tox21_TOX26386,COc1cc(C=C2CCCC(=Cc3ccc(O)c(OC)c3)C2=O)ccc1O,0.0
Tox21_TOX26383,CNC(=O)NC(O)C(Cl)(Cl)Cl,0.0
Tox21_TOX27039,CCNC(=O)C1CC(C)CCC1C(C)C,0.0
Tox21_TOX27038,CCc1ccc(O)c(OC)c1,0.0
Tox21_TOX27035,CCCCCCC/C=C/C=O,0.0
Tox21_TOX27034,CC/C=C\CC/C=C/C(OCC)OCC,0.0
Tox21_TOX27037,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1COCC(F)(F)F,0.0
Tox21_TOX27036,CN(C)C1CSSSC1,0.0
Tox21_TOX27031,c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,0.0
Tox21_TOX27030,C[C@@H](O)C(=O)O,0.0
Tox21_TOX27033,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@@H]9[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0.0
Tox21_TOX27032,CC1=CC[C@@]23CC1C(C)(C)[C@@H]2CC[C@H]3C,0.0
Tox21_TOX27538,O=C(OCCCCCOC(=O)c1ccccc1)c1ccccc1,0.0
Tox21_TOX4674,CCCCOCCOCCSC#N,0.0
Tox21_TOX27285,O=C(N[C@H]1CN2CCC1CC2)c1ccc2c(c1)OCCO2,0.0
Tox21_TOX2828,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,0.0
